[{inputs, [20,20,13,0,1,1,0]} , {output, [9]}]
[{inputs, [30,3,7,1,1,1,1]} , {output, [3]}]
[{inputs, [19,10,8,1,0,1,0]} , {output, [3]}]
[{inputs, [27,20,19,1,1,1,0]} , {output, [8]}]
[{inputs, [26,9,14,1,0,0,1]} , {output, [6]}]
[{inputs, [15,19,20,1,1,1,1]} , {output, [7]}]
[{inputs, [10,7,7,1,0,1,0]} , {output, [3]}]
[{inputs, [19,14,9,1,1,0,1]} , {output, [10]}]
[{inputs, [19,8,2,0,1,0,1]} , {output, [4]}]
[{inputs, [22,20,16,1,1,0,0]} , {output, [5]}]
[{inputs, [25,17,0,0,0,0,0]} , {output, [8]}]
[{inputs, [30,8,10,1,0,1,1]} , {output, [9]}]
[{inputs, [20,12,4,1,0,0,1]} , {output, [10]}]
[{inputs, [16,13,8,1,0,0,1]} , {output, [5]}]
[{inputs, [27,15,8,1,0,0,0]} , {output, [10]}]
[{inputs, [12,6,7,0,0,1,1]} , {output, [7]}]
[{inputs, [15,1,11,1,1,1,1]} , {output, [8]}]
[{inputs, [19,9,10,1,1,0,1]} , {output, [7]}]
[{inputs, [21,1,7,1,0,1,1]} , {output, [3]}]
[{inputs, [15,5,11,0,1,1,0]} , {output, [9]}]
[{inputs, [15,7,2,0,0,1,0]} , {output, [7]}]
[{inputs, [29,7,18,0,1,1,0]} , {output, [5]}]
[{inputs, [12,3,5,1,0,1,0]} , {output, [7]}]
[{inputs, [26,8,15,1,0,0,1]} , {output, [3]}]
[{inputs, [18,13,19,1,1,0,1]} , {output, [1]}]
[{inputs, [26,20,5,0,0,1,0]} , {output, [3]}]
[{inputs, [18,6,10,1,0,0,1]} , {output, [4]}]
[{inputs, [13,2,8,1,1,1,0]} , {output, [6]}]
[{inputs, [22,10,0,1,1,0,0]} , {output, [4]}]
[{inputs, [26,17,8,0,0,1,1]} , {output, [2]}]
[{inputs, [16,11,1,0,1,1,0]} , {output, [9]}]
[{inputs, [29,4,12,1,1,0,1]} , {output, [7]}]
[{inputs, [26,20,16,1,0,1,1]} , {output, [4]}]
[{inputs, [26,1,10,1,1,0,1]} , {output, [1]}]
[{inputs, [25,4,10,1,0,1,0]} , {output, [5]}]
[{inputs, [22,9,9,1,0,1,0]} , {output, [10]}]
[{inputs, [10,20,9,0,0,1,0]} , {output, [7]}]
[{inputs, [26,10,18,1,1,1,0]} , {output, [7]}]
[{inputs, [10,2,18,0,1,0,0]} , {output, [10]}]
[{inputs, [20,8,12,1,0,0,0]} , {output, [1]}]
[{inputs, [17,10,13,0,0,0,1]} , {output, [1]}]
[{inputs, [26,19,19,1,0,1,0]} , {output, [7]}]
[{inputs, [20,15,2,0,1,1,1]} , {output, [9]}]
[{inputs, [28,1,18,0,1,0,1]} , {output, [1]}]
[{inputs, [11,11,6,0,1,1,0]} , {output, [2]}]
[{inputs, [16,9,10,1,1,1,1]} , {output, [9]}]
[{inputs, [30,6,4,1,1,0,0]} , {output, [7]}]
[{inputs, [17,11,18,0,1,1,1]} , {output, [10]}]
[{inputs, [26,17,0,1,1,0,1]} , {output, [6]}]
[{inputs, [20,7,12,0,1,1,1]} , {output, [10]}]
[{inputs, [22,15,9,0,0,0,1]} , {output, [8]}]
[{inputs, [10,4,3,0,1,0,0]} , {output, [2]}]
[{inputs, [19,14,9,0,1,1,0]} , {output, [5]}]
[{inputs, [24,18,15,1,1,0,0]} , {output, [5]}]
[{inputs, [27,11,18,1,0,0,0]} , {output, [5]}]
[{inputs, [27,6,8,1,1,0,1]} , {output, [5]}]
[{inputs, [20,17,0,0,1,0,0]} , {output, [7]}]
[{inputs, [15,17,8,0,0,1,1]} , {output, [9]}]
[{inputs, [30,7,16,0,1,0,0]} , {output, [1]}]
[{inputs, [11,6,0,1,0,0,1]} , {output, [1]}]
[{inputs, [10,13,16,1,1,1,0]} , {output, [10]}]
[{inputs, [16,18,18,0,0,1,1]} , {output, [10]}]
[{inputs, [10,10,13,1,0,1,0]} , {output, [8]}]
[{inputs, [27,13,11,1,1,0,1]} , {output, [4]}]
[{inputs, [11,19,8,1,0,0,0]} , {output, [10]}]
[{inputs, [26,14,3,0,1,0,1]} , {output, [2]}]
[{inputs, [18,1,20,0,0,0,0]} , {output, [4]}]
[{inputs, [11,18,17,0,1,1,1]} , {output, [7]}]
[{inputs, [21,4,0,1,0,0,1]} , {output, [9]}]
[{inputs, [19,2,18,0,1,0,0]} , {output, [3]}]
[{inputs, [22,5,9,0,1,1,1]} , {output, [8]}]
[{inputs, [29,13,14,0,0,0,1]} , {output, [9]}]
[{inputs, [14,20,16,0,0,1,0]} , {output, [10]}]
[{inputs, [11,19,11,0,1,0,0]} , {output, [7]}]
[{inputs, [26,14,11,1,1,0,1]} , {output, [10]}]
[{inputs, [16,11,2,1,1,1,0]} , {output, [1]}]
[{inputs, [17,8,1,0,0,0,0]} , {output, [5]}]
[{inputs, [25,20,16,0,1,0,0]} , {output, [7]}]
[{inputs, [23,1,20,1,0,0,1]} , {output, [1]}]
[{inputs, [13,5,2,1,0,1,0]} , {output, [1]}]
[{inputs, [15,6,7,0,1,0,0]} , {output, [6]}]
[{inputs, [15,16,9,1,0,1,1]} , {output, [8]}]
[{inputs, [14,8,5,1,0,0,0]} , {output, [2]}]
[{inputs, [24,19,17,1,0,0,0]} , {output, [1]}]
[{inputs, [30,14,3,1,1,1,1]} , {output, [2]}]
[{inputs, [10,19,3,0,0,1,0]} , {output, [7]}]
[{inputs, [20,4,5,0,0,0,0]} , {output, [5]}]
[{inputs, [19,11,3,1,1,1,1]} , {output, [9]}]
[{inputs, [15,15,11,1,1,0,0]} , {output, [5]}]
[{inputs, [20,11,0,1,1,0,1]} , {output, [6]}]
[{inputs, [21,17,4,1,0,0,0]} , {output, [10]}]
[{inputs, [16,8,6,0,0,1,0]} , {output, [5]}]
[{inputs, [26,9,19,1,0,1,0]} , {output, [5]}]
[{inputs, [22,6,17,0,0,1,1]} , {output, [7]}]
[{inputs, [12,20,18,1,1,1,0]} , {output, [8]}]
[{inputs, [27,7,6,1,0,1,1]} , {output, [5]}]
[{inputs, [17,20,0,1,1,0,0]} , {output, [9]}]
[{inputs, [21,1,18,0,1,1,0]} , {output, [2]}]
[{inputs, [29,5,2,0,0,1,0]} , {output, [2]}]
[{inputs, [29,3,0,0,0,0,0]} , {output, [7]}]
[{inputs, [30,2,16,1,1,0,0]} , {output, [5]}]
[{inputs, [21,10,12,0,0,1,1]} , {output, [9]}]
[{inputs, [27,15,14,1,0,0,0]} , {output, [6]}]
[{inputs, [13,2,11,1,0,0,1]} , {output, [4]}]
[{inputs, [22,9,2,1,1,0,0]} , {output, [5]}]
[{inputs, [23,9,4,0,0,1,1]} , {output, [6]}]
[{inputs, [19,12,14,0,1,1,1]} , {output, [5]}]
[{inputs, [30,17,4,0,1,1,0]} , {output, [10]}]
[{inputs, [17,8,0,1,0,1,1]} , {output, [2]}]
[{inputs, [12,13,14,0,0,0,1]} , {output, [5]}]
[{inputs, [12,1,6,0,0,0,1]} , {output, [10]}]
[{inputs, [23,13,7,1,1,0,0]} , {output, [8]}]
[{inputs, [17,9,2,0,1,1,0]} , {output, [2]}]
[{inputs, [16,9,11,0,0,1,0]} , {output, [2]}]
[{inputs, [16,12,4,0,1,0,1]} , {output, [8]}]
[{inputs, [16,2,5,0,0,1,0]} , {output, [4]}]
[{inputs, [17,8,14,0,0,0,0]} , {output, [8]}]
[{inputs, [27,16,9,1,0,1,1]} , {output, [3]}]
[{inputs, [26,12,9,1,0,1,1]} , {output, [2]}]
[{inputs, [22,2,5,0,0,0,1]} , {output, [3]}]
[{inputs, [16,7,9,0,1,1,1]} , {output, [8]}]
[{inputs, [16,8,13,0,0,1,0]} , {output, [2]}]
[{inputs, [29,10,11,0,0,1,1]} , {output, [7]}]
[{inputs, [12,15,8,0,0,1,0]} , {output, [3]}]
[{inputs, [28,14,10,1,1,0,0]} , {output, [8]}]
[{inputs, [11,10,9,0,0,1,0]} , {output, [4]}]
[{inputs, [30,2,14,1,1,1,1]} , {output, [7]}]
[{inputs, [15,14,10,0,1,0,0]} , {output, [7]}]
[{inputs, [22,10,6,0,0,1,0]} , {output, [6]}]
[{inputs, [28,7,16,0,1,0,0]} , {output, [8]}]
[{inputs, [13,16,10,1,1,1,1]} , {output, [4]}]
[{inputs, [21,12,1,1,0,1,1]} , {output, [10]}]
[{inputs, [18,16,8,1,1,0,0]} , {output, [7]}]
[{inputs, [10,11,4,1,0,1,1]} , {output, [10]}]
[{inputs, [25,13,13,1,0,0,0]} , {output, [4]}]
[{inputs, [10,4,11,1,0,0,0]} , {output, [1]}]
[{inputs, [23,19,9,0,1,0,1]} , {output, [5]}]
[{inputs, [14,5,6,0,0,1,0]} , {output, [8]}]
[{inputs, [10,20,15,1,0,0,1]} , {output, [1]}]
[{inputs, [10,6,9,1,1,0,1]} , {output, [7]}]
[{inputs, [16,18,0,1,0,0,0]} , {output, [3]}]
[{inputs, [12,1,0,1,0,1,0]} , {output, [10]}]
[{inputs, [23,19,17,0,0,1,1]} , {output, [4]}]
[{inputs, [24,6,2,1,1,0,1]} , {output, [5]}]
[{inputs, [19,10,12,1,0,0,0]} , {output, [1]}]
[{inputs, [30,11,0,1,0,0,0]} , {output, [1]}]
[{inputs, [10,8,8,1,0,1,1]} , {output, [8]}]
[{inputs, [26,17,6,0,1,0,1]} , {output, [9]}]
[{inputs, [26,7,10,1,0,1,0]} , {output, [4]}]
[{inputs, [26,20,17,1,0,0,1]} , {output, [10]}]
[{inputs, [18,19,11,1,1,1,0]} , {output, [1]}]
[{inputs, [12,13,19,1,0,0,1]} , {output, [1]}]
[{inputs, [12,7,10,0,1,0,1]} , {output, [1]}]
[{inputs, [16,8,2,0,0,0,0]} , {output, [7]}]
[{inputs, [14,8,7,1,1,0,0]} , {output, [4]}]
[{inputs, [10,1,20,1,1,1,1]} , {output, [9]}]
[{inputs, [18,18,11,0,0,0,0]} , {output, [1]}]
[{inputs, [13,10,0,1,0,1,0]} , {output, [10]}]
[{inputs, [15,14,9,0,0,0,0]} , {output, [6]}]
[{inputs, [30,7,17,1,1,1,0]} , {output, [7]}]
[{inputs, [11,16,17,1,0,0,0]} , {output, [8]}]
[{inputs, [18,10,20,1,0,1,0]} , {output, [10]}]
[{inputs, [20,18,18,1,1,1,1]} , {output, [7]}]
[{inputs, [20,12,4,1,1,0,0]} , {output, [4]}]
[{inputs, [18,20,4,1,1,0,1]} , {output, [9]}]
[{inputs, [15,10,11,1,0,1,0]} , {output, [10]}]
[{inputs, [20,16,15,0,0,1,1]} , {output, [5]}]
[{inputs, [11,19,13,1,0,1,1]} , {output, [4]}]
[{inputs, [19,15,17,1,0,0,0]} , {output, [8]}]
[{inputs, [20,16,9,0,1,1,0]} , {output, [5]}]
[{inputs, [11,5,2,0,0,0,0]} , {output, [10]}]
[{inputs, [25,12,17,0,1,0,0]} , {output, [10]}]
[{inputs, [23,16,10,1,1,0,1]} , {output, [5]}]
[{inputs, [25,4,20,1,1,1,0]} , {output, [4]}]
[{inputs, [19,18,20,0,1,0,1]} , {output, [4]}]
[{inputs, [12,6,2,1,0,0,1]} , {output, [6]}]
[{inputs, [24,14,20,1,1,1,0]} , {output, [4]}]
[{inputs, [19,5,7,0,1,0,0]} , {output, [2]}]
[{inputs, [29,2,8,0,0,1,0]} , {output, [5]}]
[{inputs, [20,1,9,0,0,1,0]} , {output, [8]}]
[{inputs, [15,4,4,0,0,1,1]} , {output, [1]}]
[{inputs, [17,1,20,0,0,0,1]} , {output, [5]}]
[{inputs, [22,13,8,1,1,1,0]} , {output, [8]}]
[{inputs, [17,11,14,0,0,0,1]} , {output, [2]}]
[{inputs, [24,9,1,0,0,1,1]} , {output, [2]}]
[{inputs, [26,1,15,1,0,1,1]} , {output, [2]}]
[{inputs, [17,12,14,1,1,1,1]} , {output, [1]}]
[{inputs, [11,6,12,0,1,1,0]} , {output, [3]}]
[{inputs, [30,11,16,0,1,1,1]} , {output, [1]}]
[{inputs, [22,6,3,0,0,1,0]} , {output, [6]}]
[{inputs, [10,12,9,0,1,0,0]} , {output, [10]}]
[{inputs, [10,7,12,0,1,1,0]} , {output, [9]}]
[{inputs, [10,15,2,0,0,0,0]} , {output, [5]}]
[{inputs, [21,9,7,1,1,1,0]} , {output, [6]}]
[{inputs, [20,19,16,1,1,1,1]} , {output, [3]}]
[{inputs, [19,14,7,1,0,1,1]} , {output, [4]}]
[{inputs, [26,19,18,1,1,0,0]} , {output, [5]}]
[{inputs, [10,14,10,0,1,1,0]} , {output, [7]}]
[{inputs, [20,13,0,0,1,1,0]} , {output, [7]}]
[{inputs, [14,14,15,0,0,1,1]} , {output, [2]}]
[{inputs, [21,9,20,0,0,0,1]} , {output, [2]}]
[{inputs, [22,17,2,1,1,1,1]} , {output, [7]}]
[{inputs, [30,6,12,1,1,0,1]} , {output, [2]}]
[{inputs, [14,5,10,0,0,1,0]} , {output, [6]}]
[{inputs, [16,20,1,1,0,1,1]} , {output, [10]}]
[{inputs, [18,3,11,0,1,1,1]} , {output, [5]}]
[{inputs, [16,11,13,0,1,0,1]} , {output, [2]}]
[{inputs, [30,14,1,0,0,1,0]} , {output, [4]}]
[{inputs, [28,7,19,1,0,0,0]} , {output, [7]}]
[{inputs, [15,12,0,1,1,1,0]} , {output, [6]}]
[{inputs, [19,14,11,0,1,0,1]} , {output, [1]}]
[{inputs, [12,11,3,1,1,1,0]} , {output, [8]}]
[{inputs, [22,13,0,1,1,0,0]} , {output, [10]}]
[{inputs, [10,7,20,0,1,0,0]} , {output, [9]}]
[{inputs, [20,2,18,1,1,1,1]} , {output, [9]}]
[{inputs, [16,1,1,1,0,1,0]} , {output, [2]}]
[{inputs, [27,8,15,1,0,0,1]} , {output, [10]}]
[{inputs, [27,13,11,1,0,1,1]} , {output, [9]}]
[{inputs, [17,6,14,1,1,1,0]} , {output, [5]}]
[{inputs, [26,18,10,0,1,1,1]} , {output, [10]}]
[{inputs, [19,18,14,1,1,0,1]} , {output, [5]}]
[{inputs, [18,17,3,0,0,0,1]} , {output, [4]}]
[{inputs, [26,5,1,0,0,0,0]} , {output, [9]}]
[{inputs, [20,12,17,1,0,1,1]} , {output, [9]}]
[{inputs, [29,6,10,0,1,1,0]} , {output, [9]}]
[{inputs, [16,3,18,0,1,0,1]} , {output, [1]}]
[{inputs, [29,6,3,1,0,0,1]} , {output, [3]}]
[{inputs, [25,5,8,1,1,0,0]} , {output, [3]}]
[{inputs, [17,16,8,0,1,1,0]} , {output, [8]}]
[{inputs, [19,18,3,0,1,1,1]} , {output, [9]}]
[{inputs, [30,19,2,0,1,0,0]} , {output, [5]}]
[{inputs, [28,5,7,1,0,0,1]} , {output, [9]}]
[{inputs, [10,15,6,1,0,0,1]} , {output, [6]}]
[{inputs, [29,4,15,0,1,1,1]} , {output, [6]}]
[{inputs, [12,10,18,1,0,1,0]} , {output, [5]}]
[{inputs, [17,14,8,0,1,0,1]} , {output, [5]}]
[{inputs, [17,6,6,0,1,0,1]} , {output, [1]}]
